Time,Respiration
31.705,-0.0567626953125
31.7055,-0.05157470703125
31.706,-0.04669189453125
31.7065,-0.04150390625
31.707,-0.03662109375
31.7075,-0.03143310546875
31.708,-0.0262451171875
31.7085,-0.0213623046875
31.709,-0.01617431640625
31.7095,-0.010986328125
31.71,-0.006103515625
31.7105,-0.00091552734375
31.711,0.0042724609375
31.7115,0.0091552734375
31.712,0.0140380859375
31.7125,0.01922607421875
31.713,0.02410888671875
31.7135,0.02899169921875
31.714,0.0341796875
31.7145,0.0390625
31.715,0.0439453125
31.7155,0.04852294921875
31.716,0.05340576171875
31.7165,0.05828857421875
31.717,0.0628662109375
31.7175,0.0677490234375
31.718,0.07232666015625
31.7185,0.076904296875
31.719,0.08148193359375
31.7195,0.0860595703125
31.72,0.09063720703125
31.7205,0.09521484375
31.721,0.0994873046875
31.7215,0.103759765625
31.722,0.10833740234375
31.7225,0.11260986328125
31.723,0.11688232421875
31.7235,0.120849609375
31.724,0.1251220703125
31.7245,0.12939453125
31.725,0.13336181640625
31.7255,0.1373291015625
31.726,0.14129638671875
31.7265,0.145263671875
31.727,0.14923095703125
31.7275,0.1531982421875
31.728,0.1568603515625
31.7285,0.16082763671875
31.729,0.16448974609375
31.7295,0.16815185546875
31.73,0.172119140625
31.7305,0.17578125
31.731,0.179443359375
31.7315,0.18310546875
31.732,0.186767578125
31.7325,0.19012451171875
31.733,0.19378662109375
31.7335,0.19744873046875
31.734,0.2008056640625
31.7345,0.2044677734375
31.735,0.20782470703125
31.7355,0.21148681640625
31.736,0.21484375
31.7365,0.218505859375
31.737,0.22186279296875
31.7375,0.2252197265625
31.738,0.2288818359375
31.7385,0.23223876953125
31.739,0.235595703125
31.7395,0.23895263671875
31.74,0.2423095703125
31.7405,0.24566650390625
31.741,0.2490234375
31.7415,0.25238037109375
31.742,0.2557373046875
31.7425,0.25909423828125
31.743,0.262451171875
31.7435,0.26580810546875
31.744,0.2691650390625
31.7445,0.272216796875
31.745,0.27557373046875
31.7455,0.2789306640625
31.746,0.281982421875
31.7465,0.28533935546875
31.747,0.28839111328125
31.7475,0.291748046875
31.748,0.2947998046875
31.7485,0.29815673828125
31.749,0.30120849609375
31.7495,0.30426025390625
31.75,0.3076171875
31.7505,0.3106689453125
31.751,0.313720703125
31.7515,0.3167724609375
31.752,0.31982421875
31.7525,0.3228759765625
31.753,0.325927734375
31.7535,0.3289794921875
31.754,0.33203125
31.7545,0.3350830078125
31.755,0.33782958984375
31.7555,0.34088134765625
31.756,0.34393310546875
31.7565,0.3466796875
31.757,0.34942626953125
31.7575,0.35247802734375
31.758,0.355224609375
31.7585,0.35797119140625
31.759,0.3607177734375
31.7595,0.36346435546875
31.76,0.3662109375
31.7605,0.36895751953125
31.761,0.3717041015625
31.7615,0.37445068359375
31.762,0.37689208984375
31.7625,0.379638671875
31.763,0.382080078125
31.7635,0.384521484375
31.764,0.38726806640625
31.7645,0.38970947265625
31.765,0.39215087890625
31.7655,0.39459228515625
31.766,0.396728515625
31.7665,0.399169921875
31.767,0.401611328125
31.7675,0.40374755859375
31.768,0.40618896484375
31.7685,0.4083251953125
31.769,0.41046142578125
31.7695,0.41259765625
31.77,0.41473388671875
31.7705,0.41717529296875
31.771,0.41900634765625
31.7715,0.421142578125
31.772,0.42327880859375
31.7725,0.4254150390625
